transaction_id,timestamp,amount,merchant_id,user_id,latitude,longitude,hour,day_of_week,transaction_type,is_fraud,amount_log,is_weekend,is_night
TXN00000009,2026-01-05 10:08:50.689964,10.79574717452927,M9036,U14049,-28.74843592228855,-51.5726216304713,10,0,in-store,0,2.467739057570511,0,0
TXN00000798,2025-12-24 18:53:56.689964,48.314073820424994,M9669,U35717,51.04667833511948,-75.73005720291357,18,2,online,0,3.898209513339905,0,0
TXN00004004,2025-12-28 09:24:13.689964,288.15246321910786,M8187,U26796,14.34067833555713,29.02728642085603,9,6,online,0,5.666954103395914,1,0
TXN00006815,2025-12-26 03:33:12.689964,115.61645682384523,M3549,U96077,23.28834053104285,96.41619407355728,3,4,in-store,0,4.75889040309824,0,1
TXN00007948,2026-01-08 18:47:38.689964,94.94040012945767,M2779,U95921,-22.200634979538165,-8.052857246144981,18,3,online,0,4.563727166687044,0,0
TXN00003579,2025-12-30 10:48:20.689964,68.55302317196843,M5021,U86639,18.346491469254914,103.96617977182359,10,1,atm,0,4.242089385030348,0,0
TXN00003415,2026-01-13 15:09:51.689964,43.741280184916306,M5643,U79358,-7.9023800894509435,-144.92148126465074,15,1,atm,0,3.8008965695309405,0,0
TXN00002575,2025-12-22 09:51:36.689964,48.39721495195495,M5219,U33447,12.739503233934641,-62.12115595746056,9,0,in-store,0,3.899894045113816,0,0
TXN00003290,2026-01-12 05:09:50.689964,41.1180435478546,M5000,U10278,36.153806005649685,-151.64511336477014,5,0,in-store,0,3.7404762367058293,0,1
TXN00005878,2026-01-05 03:33:02.689964,94.42855182109516,M9379,U27211,33.88502971302162,-73.77654232205873,3,0,in-store,0,4.558377819013746,0,1
TXN00007371,2025-12-15 15:10:40.689964,107.22729735332786,M4331,U96240,-76.16192160921747,-60.95491719966833,15,0,online,0,4.68423362066872,0,0
TXN00004735,2025-12-21 15:03:56.689964,170.94974767919794,M8086,U58493,-40.83053572457006,-147.11017999861565,15,6,in-store,0,5.147202269469219,1,0
TXN00000882,2025-12-29 02:10:47.689964,121.27062634495147,M7074,U20859,-58.11022417234092,-36.36705435793115,2,0,in-store,0,4.806236836781005,0,1
TXN00008068,2025-12-27 12:21:50.689964,123.48604084060253,M8123,U94585,-32.44669082523249,-86.30692545726905,12,5,online,0,4.824193587856419,1,0
TXN00001795,2026-01-04 09:15:55.689964,172.05803289786903,M3791,U28266,-25.69762500897923,56.935686654978525,9,6,in-store,0,5.153626988523614,1,0
TXN00003304,2026-01-12 09:43:56.689964,41.74319638440597,M9108,U94331,-71.18563111842386,75.04728794839801,9,0,in-store,0,3.7552100338144543,0,0
TXN00009442,2025-12-27 16:46:47.689964,23.455088189555752,M2672,U44249,-73.28334892892879,-68.30999947185838,16,5,in-store,0,3.1968383001821503,1,0
TXN00006339,2026-01-05 14:48:44.689964,119.10292135002874,M6486,U23560,18.799364941540915,73.85127802149492,14,0,online,0,4.788349053103418,0,0
TXN00003351,2025-12-20 19:26:56.689964,18.960937371199808,M6904,U49177,-20.11086165667234,112.78924271484703,19,5,online,0,2.9937772322655753,1,0
TXN00001486,2025-12-20 16:39:15.689964,10.000596709627686,M2383,U60347,-0.358129109801979,122.95073106591451,16,5,in-store,0,2.3979495176568815,1,0
TXN00002623,2026-01-04 07:44:22.689964,89.80795397166965,M1439,U98482,-50.849039936189904,-88.6659992729406,7,6,online,0,4.508746880577631,1,0
TXN00009237,2025-12-31 01:13:34.689964,106.24023086911566,M5627,U21516,85.9200809192451,1.6475529488933205,1,2,atm,0,4.675071466191958,0,1
TXN00001010,2026-01-13 02:45:53.689964,84.71657799718461,M3204,U30741,-29.35868664334089,-28.196638969013634,2,1,online,0,4.451046249103724,0,1
TXN00005126,2025-12-27 13:49:43.689964,149.22682288034906,M4394,U48738,-73.0029456551456,-58.57696318190773,13,5,in-store,0,5.01214630448053,1,0
TXN00001662,2025-12-22 09:06:45.689964,73.70779253398952,M7447,U41184,16.466379493393475,-44.072154606074776,9,0,online,0,4.313584404422146,0,0
TXN00006851,2026-01-01 20:01:51.689964,234.3212488143299,M3624,U24675,24.86602230699131,-72.39166516641006,20,3,in-store,0,5.460951596859319,0,0
TXN00006930,2026-01-04 02:56:09.689964,63.91272291203857,M4406,U98345,-30.131073138232466,167.47811159783708,2,6,atm,0,4.173043643203264,1,1
TXN00005461,2025-12-17 17:11:35.689964,101.65961866542116,M4436,U73649,7.724942987929168,-117.68587057457714,17,2,in-store,0,4.631418842586209,0,0
TXN00006248,2026-01-08 15:21:28.689964,168.51476775854383,M8059,U93769,-76.83486821752345,78.02038201864355,15,3,in-store,0,5.132940048444444,0,0
TXN00006427,2026-01-10 10:05:46.689964,176.9905657227184,M5309,U55004,82.19917453405853,-1.5951559426022754,10,5,online,0,5.181730547329691,1,0
TXN00005082,2026-01-02 23:59:04.689964,49.05702574432863,M4083,U43313,7.29064889961154,26.40385570422626,23,4,online,0,3.91316287042171,0,1
TXN00003406,2025-12-23 19:26:39.689964,73.31025744486112,M5736,U62307,-23.037760593725423,169.05215763750692,19,1,online,0,4.308248996634661,0,0
TXN00005935,2025-12-16 14:57:21.689964,87.44344268411449,M5360,U39512,-64.39369590525322,136.43250624256535,14,1,online,0,4.482363282008127,0,0
TXN00001711,2026-01-07 20:40:38.689964,92.94976625015435,M5287,U10094,-71.33754773321473,159.79856761399623,20,2,online,0,4.542760237832477,0,0
TXN00003287,2026-01-05 10:44:51.689964,147.27765678812256,M5644,U98554,56.703329616645135,31.600437054661768,10,0,online,0,4.999086575541824,0,0
TXN00006786,2026-01-05 08:33:26.689964,285.8869267558884,M2024,U46022,-17.93975724433136,-4.185474222105654,8,0,atm,0,5.659088154698798,0,0
TXN00001288,2025-12-22 12:00:52.689964,64.30082406066774,M5669,U25517,16.219539376841126,55.33168368454528,12,0,in-store,0,4.179004655814822,0,0
TXN00000292,2025-12-21 08:08:07.689964,21.732009749824158,M3501,U74895,58.86818840570933,7.804811704837107,8,6,online,0,3.123774052337834,1,0
TXN00000443,2026-01-05 09:23:05.689964,17.515684706429056,M4197,U71843,-28.798331956577037,-44.91418279430556,9,0,in-store,0,2.918618194855381,0,0
TXN00007023,2025-12-26 14:48:15.689964,8.435888873543426,M1128,U37278,-0.7573638061729042,-145.26464146216182,14,4,online,0,2.2445203846154858,0,0
TXN00002084,2026-01-07 13:04:04.689964,134.0248136794464,M2468,U44898,-13.47052596204307,20.860150935229115,13,2,online,0,4.905458566581291,0,0
TXN00005833,2026-01-03 03:36:31.689964,124.58402367735317,M7888,U58082,-52.28470770794722,-163.21260860014172,3,5,online,0,4.832975045922416,1,1
TXN00009559,2025-12-15 10:13:49.689964,52.68847923906994,M4500,U99164,-52.96513408679399,-159.36926668975465,10,0,in-store,0,3.9831984391882846,0,0
TXN00005700,2025-12-16 00:27:38.689964,256.124216279532,M6260,U30144,29.052538654806156,-116.67262824089119,0,1,in-store,0,5.549559299954988,0,1
TXN00009655,2025-12-31 09:00:34.689964,60.65401502357769,M2335,U98469,-75.94106635360471,-16.863045107879003,9,2,in-store,0,4.121538353581837,0,0
TXN00007424,2026-01-13 13:23:22.689964,31.132076593743225,M6244,U84047,-79.37772017885102,-104.93266022834678,13,1,in-store,0,3.469854802030349,0,0
TXN00004935,2026-01-01 04:57:01.689964,69.43838170425249,M6115,U98257,-52.12769564331316,165.05744978114558,4,3,online,0,4.254738309262059,0,1
TXN00006381,2025-12-18 05:20:39.689964,21.391070022361024,M5753,U72847,29.884219525576583,126.7773422093689,5,3,in-store,0,3.108662219659058,0,1
TXN00006062,2025-12-29 12:56:45.689964,110.21615495356625,M9407,U54258,82.47314807560232,-53.01467760832752,12,0,in-store,0,4.7114756496240116,0,0
TXN00008026,2025-12-22 11:42:46.689964,36.763280842246566,M6666,U37198,-57.35380315125421,179.02710386548722,11,0,atm,0,3.6313372242149065,0,0
TXN00003245,2026-01-08 11:18:25.689964,195.2527111255659,M5816,U97932,30.87274386534949,87.71163627896641,11,3,in-store,0,5.279403171219662,0,0
TXN00005154,2025-12-30 13:41:27.689964,60.34576655330819,M6350,U82796,-47.95375351421448,-16.028144043618568,13,1,online,0,4.116526163939925,0,0
TXN00009542,2026-01-02 00:30:37.689964,102.5584328023804,M9393,U29198,76.66720027258387,-103.0862697240108,0,4,online,0,4.640136021535731,0,1
TXN00000859,2025-12-27 20:28:27.689964,35.47698119291235,M3688,U30259,-32.06166284049829,78.10226831401775,20,5,online,0,3.5966814093946917,1,0
TXN00000912,2025-12-15 03:13:51.689964,90.86082796663784,M8101,U46265,44.99328990960484,95.30807548856859,3,0,online,0,4.520274692210368,0,1
TXN00002709,2025-12-17 03:18:26.689964,33.05172804726052,M1048,U27530,74.61865423820808,161.3956751995343,3,2,online,0,3.5278807815944218,0,1
TXN00002860,2025-12-24 22:28:32.689964,59.332291889501995,M1745,U75329,-78.64946539627613,-50.7661423110772,22,2,online,0,4.099867480948768,0,1
TXN00007880,2025-12-23 07:46:05.689964,216.51291629855325,M4052,U17410,72.43769686961141,-155.19909574109406,7,1,in-store,0,5.3822582340462075,0,0
TXN00001468,2026-01-09 09:20:15.689964,111.74889705339854,M4266,U33071,-83.95322596568866,-24.268407512307164,9,4,online,0,4.725163196103443,0,0
TXN00003086,2025-12-28 01:08:44.689964,276.0217834413648,M5567,U10930,64.09608235023734,92.538300440478,1,6,in-store,0,5.624096143677875,1,1
TXN00009491,2025-12-25 15:35:23.689964,69.72881572666077,M9643,U52449,-7.2956483709217395,-53.20569167305918,15,3,online,0,4.258853067328772,0,0
TXN00002394,2026-01-03 02:43:24.689964,64.48112360969844,M4765,U82604,15.650201684421319,96.8244986424076,2,5,atm,0,4.18176191194182,1,1
TXN00008496,2025-12-23 15:10:11.689964,166.27144465140205,M9871,U57390,-55.08609273295744,-80.37529388144995,15,1,online,0,5.119617909930383,0,0
TXN00001628,2026-01-02 13:38:53.689964,50.11038174891284,M7347,U19634,-7.074177639029543,79.5715504745267,13,4,in-store,0,3.933987641915136,0,0
TXN00003858,2025-12-26 21:07:01.689964,66.70754659229306,M5780,U59694,44.97052020919284,47.065276572157074,21,4,online,0,4.215197644788405,0,0
TXN00007791,2026-01-02 08:11:55.689964,143.24463268350115,M7914,U15414,57.65871516367352,-96.25788198819878,8,4,online,0,4.9715106962626905,0,0
TXN00006536,2025-12-18 19:34:44.689964,252.55075997017653,M8736,U22913,-76.13937134888113,-3.6658483679110816,19,3,in-store,0,5.535564039555315,0,0
TXN00000871,2025-12-29 18:49:00.689964,143.20983753323847,M7356,U92052,-21.961934897537688,123.47724763691821,18,0,online,0,4.971269443974901,0,0
TXN00009347,2025-12-20 20:19:06.689964,87.50234317586462,M5093,U93891,-39.87961007646913,-21.72765535146138,20,5,online,0,4.483029028226828,1,0
TXN00000853,2025-12-29 19:18:01.689964,71.44731709809616,M5886,U90967,-79.97275877518365,93.49948910249418,19,0,in-store,0,4.282859636998845,0,0
TXN00003980,2025-12-24 01:58:17.689964,50.69139872193313,M1777,U93891,29.068743674577163,167.05276406338106,1,2,in-store,0,3.9452913986586906,0,1
TXN00001748,2025-12-19 16:48:36.689964,49.99445736158482,M2325,U34856,10.59860053838807,-24.780700299991793,16,4,atm,0,3.9317169476337037,0,0
TXN00005010,2025-12-20 07:26:12.689964,63.19802777261651,M9587,U16880,-65.19719256507494,126.27950783040103,7,5,online,0,4.161972490171343,1,0
TXN00005804,2026-01-11 15:43:05.689964,88.79814239795458,M6578,U37024,46.16650439578126,-139.01954692466995,15,6,online,0,4.497564289102598,1,0
TXN00004576,2025-12-28 14:38:26.689964,146.1948984852558,M7773,U47061,-77.70852292924437,140.95636199904192,14,6,atm,0,4.991757548664695,1,0
TXN00008820,2025-12-28 11:45:37.689964,178.43430432315748,M2003,U10924,-8.175856646258168,-64.59038034385709,11,6,in-store,0,5.189809148308036,1,0
TXN00009728,2026-01-03 02:55:29.689964,135.94659690154595,M8072,U96576,-64.89357482994271,-114.5392300862822,2,5,in-store,0,4.919591046196587,1,1
TXN00003884,2026-01-13 04:40:11.689964,53.49983845745675,M2284,U72062,30.53720201464978,-51.88247173873461,4,1,online,0,3.9981977375814433,0,1
TXN00003617,2025-12-30 11:20:07.689964,17.30632380000941,M9147,U64909,-59.83515300167649,-144.24805558932482,11,1,in-store,0,2.907246562996332,0,0
TXN00005902,2026-01-06 08:20:23.689964,33.12593860572196,M1356,U84029,-37.197497221451215,-57.683290396224905,8,1,in-store,0,3.5300577580564516,0,0
TXN00008601,2025-12-26 16:07:38.689964,209.23575390164933,M8092,U22495,-37.57127114969791,-177.2097836883925,16,4,online,0,5.348229538657979,0,0
TXN00006148,2025-12-22 04:07:59.689964,269.84004220988544,M3345,U29449,-88.23818003288305,94.68215028944405,4,0,online,0,5.601528396465481,0,1
TXN00002992,2026-01-10 00:54:35.689964,181.81781595440248,M9120,U92706,-47.05730568977524,5.222836108225891,0,5,online,0,5.208490115728335,1,1
TXN00002782,2026-01-11 15:04:36.689964,353.12846196380474,M1443,U21083,-22.36385186875583,-164.3976764606653,15,6,in-store,0,5.86965973420965,1,0
TXN00003102,2026-01-08 15:01:49.689964,133.56712024184597,M9586,U18910,31.22997494732445,117.58272138375952,15,3,in-store,0,4.902063109820571,0,0
TXN00007513,2025-12-28 19:13:12.689964,19.824140694339192,M5193,U28568,79.82292857037768,-101.70601447041686,19,6,online,0,3.0361129240245686,1,0
TXN00009693,2025-12-24 19:57:47.689964,87.47938210832487,M5344,U84115,40.43219417255034,96.37791713528111,19,2,in-store,0,4.482769554344633,0,0
TXN00009416,2025-12-18 05:39:03.689964,54.70245458333285,M7731,U75590,-70.98590475832269,82.19760073412402,5,3,online,0,4.020024213885667,0,1
TXN00008953,2026-01-07 05:21:05.689964,41.369036500948134,M2043,U50521,4.61080755360733,-31.199239134141976,5,2,online,0,3.7464178242559547,0,1
TXN00003353,2026-01-13 08:01:55.689964,42.822927591289606,M7467,U19213,-16.062580819663978,27.964293590436057,8,1,online,0,3.780157141412837,0,0
TXN00008924,2026-01-10 12:25:38.689964,33.09942998915485,M9767,U38298,81.58170534555924,66.46284954693786,12,5,atm,0,3.529280668289198,1,0
TXN00007520,2025-12-15 02:42:34.689964,148.3477989839689,M5639,U43805,-45.93392518213964,84.95035237874544,2,0,in-store,0,5.006277807251675,0,1
TXN00008694,2026-01-08 00:39:19.689964,161.6699544521242,M9753,U45483,-57.83242811336843,-81.45982689033093,0,3,in-store,0,5.091723328776627,0,1
TXN00009996,2026-01-03 16:35:21.689964,1855.7883622229742,M2324,U97539,-89.85336888442413,-41.298971736724894,16,5,in-store,1,7.526603587288159,1,0
TXN00005109,2025-12-21 03:36:08.689964,111.72617040349463,M5814,U22349,-8.097878539814218,163.0635933301981,3,6,in-store,0,4.724961607074224,1,1
TXN00002331,2025-12-26 09:47:09.689964,55.94338635557635,M2251,U85035,-47.85135388985551,-128.30930275250367,9,4,in-store,0,4.042057552430908,0,0
TXN00009516,2025-12-24 12:07:11.689964,52.13392470731112,M2619,U91187,30.906939003120215,140.15384756965938,12,2,in-store,0,3.9728156076256487,0,0
TXN00000296,2026-01-01 12:34:46.689964,86.50479395465496,M4878,U81673,13.891895166841664,106.50440083459989,12,3,atm,0,4.471693579915958,0,0
TXN00000358,2025-12-28 21:36:54.689964,234.27786725225525,M8279,U85282,34.77366068173099,70.30412001742658,21,6,online,0,5.460767229482856,1,0
TXN00000659,2025-12-15 20:55:38.689964,166.98935578715844,M3242,U22474,-34.151648637621165,62.28030002776973,20,0,online,0,5.123900618986259,0,0
TXN00007311,2026-01-07 05:13:46.689964,52.14356643089938,M7741,U27537,13.879736903480818,86.25835186077501,5,2,in-store,0,3.972997051946764,0,1
TXN00000491,2025-12-27 22:43:29.689964,228.45315433733919,M1237,U17163,-64.49491489315828,-118.58447900611438,22,5,online,0,5.435698888130698,1,1
TXN00001684,2025-12-18 18:33:52.689964,35.35681276552305,M3827,U85543,49.05938416791648,24.406918888647425,18,3,in-store,0,3.5933816077532286,0,0
TXN00000992,2026-01-02 19:10:41.689964,16.801317059160745,M9050,U45000,74.22355565804489,-108.83756224227776,19,4,online,0,2.879272446648442,0,0
TXN00006037,2026-01-01 05:01:17.689964,94.08305598397304,M9600,U96391,-5.15929674228947,-75.0663248249768,5,3,online,0,4.554750783161563,0,1
TXN00001790,2026-01-04 02:24:06.689964,166.74599591257964,M9882,U31011,-76.75566513124473,63.02472360731551,2,6,in-store,0,5.122450906193319,1,1
TXN00003611,2025-12-26 17:48:09.689964,46.44662254998841,M3778,U95153,12.221681211031452,-23.36085623127721,17,4,in-store,0,3.8596053433864053,0,0
TXN00001852,2025-12-16 13:08:52.689964,233.9431363545135,M7031,U46151,-79.06432867415639,-165.9947516052849,13,1,in-store,0,5.459343511904462,0,0
TXN00009778,2025-12-24 05:53:26.689964,47.662185437786164,M4545,U97125,-56.08884181104541,-36.30772599918262,5,2,in-store,0,3.8849022487551093,0,1
TXN00007459,2025-12-25 08:11:47.689964,87.86731950258775,M1828,U39829,-13.48656034265646,-109.32307771419944,8,3,in-store,0,4.4871444652901875,0,0
TXN00003625,2025-12-17 06:50:53.689964,65.27130803267471,M7530,U24109,-61.45825870001677,63.8559821726669,6,2,in-store,0,4.193757043836154,0,1
TXN00002681,2025-12-28 18:15:05.689964,118.26373652220224,M6230,U77902,-5.180697180121911,69.31808525116722,18,6,online,0,4.781337314096345,1,0
TXN00001354,2025-12-24 03:06:42.689964,81.82227485495251,M5957,U10198,65.59301238153549,28.791616433209214,3,2,atm,0,4.416697045199175,0,1
TXN00006651,2025-12-22 05:44:00.689964,32.97787742768348,M1281,U88791,43.634567750866864,68.04331965173256,5,0,in-store,0,3.525709648950882,0,1
TXN00006869,2026-01-03 22:08:17.689964,83.38986496061884,M4398,U63666,29.047272547565,-176.79388804140962,22,5,in-store,0,4.435447310986332,1,1
TXN00000462,2026-01-06 00:53:21.689964,215.97688218958373,M2355,U16973,26.303466306096965,-19.586212367609107,0,1,online,0,5.379790814176789,0,1
TXN00000317,2025-12-28 23:40:15.689964,70.9019260963755,M1161,U50318,40.681329237935245,-84.25949187679501,23,6,atm,0,4.275303052913055,1,1
TXN00001554,2026-01-03 01:28:57.689964,81.32037272717838,M9207,U38334,45.32617373897992,118.28134759476757,1,5,in-store,0,4.410618619299537,1,1
TXN00002985,2025-12-26 15:02:17.689964,21.404600308426637,M5755,U20020,-68.55115226492265,-164.5604326773618,15,4,online,0,3.109266308687179,0,0
TXN00000333,2026-01-11 08:33:42.689964,6.5834840969265285,M4108,U56109,17.003528734902503,-174.66831334290436,8,6,in-store,0,2.0259727374446155,1,0
TXN00009932,2026-01-06 23:26:36.689964,1245.9960177155772,M4785,U87402,79.41247558360286,54.41918279830102,23,1,online,1,7.128492752183019,0,1
TXN00004856,2025-12-17 23:48:32.689964,87.64911253933376,M3161,U98058,-4.514582301994764,94.77714081634343,23,2,online,0,4.48468602163349,0,1
TXN00000722,2025-12-28 21:14:37.689964,137.9078261433455,M2322,U99886,63.33555141254698,-85.50254933826406,21,6,online,0,4.93381059189764,1,0
TXN00001652,2025-12-20 08:46:01.689964,96.90788776682588,M5684,U61912,78.23175126370342,60.93002317817795,8,5,atm,0,4.584027115921406,1,0
TXN00002375,2026-01-10 02:24:09.689964,34.94332798160018,M1380,U63867,64.78125484677832,23.370391793954894,2,5,online,0,3.581943475332236,1,1
TXN00001441,2025-12-31 20:50:43.689964,80.59954734065865,M7833,U77189,-16.29567929832851,-132.9591483270591,20,2,online,0,4.401823714658825,0,0
TXN00009071,2026-01-02 02:35:44.689964,244.68938515662956,M5634,U39353,60.7990168731302,-160.28219548648397,2,4,online,0,5.50406807613816,0,1
TXN00006338,2026-01-10 15:24:53.689964,138.43268232521805,M3635,U96034,64.70950517378637,123.62662507415223,15,5,in-store,0,4.937581920813021,1,0
TXN00007643,2025-12-19 04:21:02.689964,107.95312011508787,M6754,U48725,0.36339714872676154,92.0229372764714,4,4,in-store,0,4.6909176990263495,0,1
TXN00002350,2026-01-11 13:33:23.689964,169.63240190801986,M7192,U15599,30.559652286725466,50.10212283755848,13,6,in-store,0,5.139511546144194,1,0
TXN00008520,2025-12-17 13:52:11.689964,31.951311190272015,M4546,U11279,89.11317885181649,46.933916171597616,13,2,in-store,0,3.495031053488255,0,0
TXN00002046,2025-12-26 01:39:59.689964,172.73331200908981,M6098,U85938,-15.356900551780114,-123.1815519183096,1,4,online,0,5.15752143384134,0,1
TXN00007113,2026-01-07 18:39:13.689964,41.00643782496912,M8884,U95990,28.048902106831704,110.0581022580867,18,2,online,0,3.7378228880838362,0,0
TXN00003875,2025-12-31 13:33:12.689964,64.93287749258815,M8245,U35587,-85.1160195237481,82.7434297144768,13,2,online,0,4.188637216835149,0,0
TXN00001993,2026-01-06 22:16:20.689964,69.49534346594348,M5740,U63380,18.110335843893267,-159.73154924271486,22,1,online,0,4.255546657508356,0,1
TXN00006995,2025-12-28 01:39:47.689964,93.84361884941121,M4799,U21142,39.46323372043392,-122.21226519992358,1,6,in-store,0,4.552229417886049,1,1
TXN00005861,2025-12-27 11:28:36.689964,16.53176589580897,M8881,U62597,85.33154236052684,-26.830248116386713,11,5,in-store,0,2.8640144295019176,1,0
TXN00005998,2025-12-25 23:21:09.689964,111.57928392290204,M6413,U48219,76.8457246168602,42.22807286898916,23,3,in-store,0,4.72365771940899,0,1
TXN00007275,2025-12-23 13:25:27.689964,64.92316673870837,M6770,U40774,58.00966047421784,-140.0130487279785,13,1,in-store,0,4.188489923566131,0,0
TXN00005052,2026-01-01 02:09:31.689964,53.424229125123965,M7765,U45063,2.9437492799692677,-113.22737879168798,2,3,online,0,3.9968094430354406,0,1
TXN00003266,2026-01-03 13:32:50.689964,132.36479585454498,M7372,U86895,-71.07917790619199,-54.47780741892366,13,5,in-store,0,4.893088199512675,1,0
TXN00002875,2025-12-31 17:40:04.689964,93.35775657256843,M7451,U59674,-61.779356074618065,132.55234110893963,17,2,online,0,4.547093479061507,0,0
TXN00004865,2025-12-26 12:18:29.689964,137.76308885902094,M1779,U68641,68.71580727764567,68.87633780433498,12,4,in-store,0,4.93276808229643,0,0
TXN00009595,2025-12-15 03:15:51.689964,151.07730760125133,M4403,U35072,-51.7523583184509,-61.52039956129089,3,0,online,0,5.024388994191603,0,1
TXN00002438,2025-12-24 20:32:58.689964,160.51399259777907,M6350,U79715,-33.219996105258396,-14.60250235383154,20,2,atm,0,5.084591780381872,0,0
TXN00004708,2025-12-18 09:21:46.689964,184.93845297165487,M2727,U57948,35.056353008587124,84.20319545297161,9,3,in-store,0,5.225415720952522,0,0
TXN00003486,2026-01-07 15:28:01.689964,10.24254195097081,M3204,U57232,81.36718641825135,-67.72921742200059,15,2,in-store,0,2.4197049711185885,0,0
TXN00002393,2025-12-30 03:29:10.689964,8.49993036550052,M9554,U52849,27.877812989649314,-106.65915834919198,3,1,in-store,0,2.251284468632317,0,1
TXN00000847,2026-01-13 01:41:31.689964,127.73065826295536,M6302,U47471,-12.874842331815245,90.28052717716758,1,1,online,0,4.857722301174785,0,1
TXN00005534,2025-12-31 08:12:20.689964,146.33698100626063,M4002,U78210,25.794029886499516,-31.58741000875068,8,2,atm,0,4.9927223510641605,0,0
TXN00003614,2026-01-04 08:06:11.689964,33.19655865903759,M4221,U64365,68.17652636399987,-131.9048784374344,8,6,online,0,3.532125015000876,1,0
TXN00000141,2026-01-12 11:15:14.689964,9.050560856057931,M3033,U27055,65.4095816620852,149.67840923739726,11,0,in-store,0,2.3076284395208844,0,0
TXN00006312,2025-12-22 14:22:15.689964,42.59730807598971,M7773,U19577,-69.72244438179314,-91.99310463680541,14,0,online,0,3.7749954070725287,0,0
TXN00003416,2025-12-15 08:04:50.689964,81.85426423678139,M9280,U37273,55.52828175440419,25.828730297469548,8,0,online,0,4.417083211911756,0,0
TXN00004173,2025-12-20 22:02:12.689964,26.6334647998684,M4412,U92041,69.21037462076868,-74.40295520983835,22,5,in-store,0,3.319027530996264,1,1
TXN00003106,2025-12-25 01:54:18.689964,72.9298429233723,M4484,U11893,-26.058054228022783,153.96998391066063,1,3,online,0,4.303116574899801,0,1
TXN00003848,2025-12-16 17:53:28.689964,79.6183005345673,M7823,U40438,66.07831516881677,-71.88644755298635,17,1,online,0,4.389725677518525,0,0
TXN00004363,2026-01-07 00:40:22.689964,25.69231601872068,M2802,U15334,-29.014124358478064,166.29720530125007,0,2,in-store,0,3.2843757344258178,0,1
TXN00001406,2026-01-11 21:44:04.689964,117.79734859423874,M3872,U60103,-82.45158019220362,-127.45485161357607,21,6,in-store,0,4.777419088449175,1,0
TXN00009895,2026-01-08 17:40:09.689964,1508.2188137858589,M4706,U78327,61.86870911349715,146.79527458938054,17,3,online,1,7.3193474540778265,0,0
TXN00001366,2026-01-04 10:56:48.689964,51.21880044926996,M6210,U44345,-51.092311030851654,165.803973414474,10,6,in-store,0,3.955442591909287,1,0
TXN00009700,2025-12-22 00:15:25.689964,61.30185351771187,M8735,U82812,-83.35575802405214,-78.9298553772723,0,0,online,0,4.1319911768389925,0,1
TXN00007397,2025-12-22 09:43:11.689964,142.59595358120137,M5738,U47073,-44.50468095698311,-73.5248325334697,9,0,online,0,4.967003477813215,0,0
TXN00004068,2025-12-27 12:47:47.689964,129.1611712909967,M5058,U36005,-30.20880819807258,13.879530236311496,12,5,in-store,0,4.868773461725523,1,0
TXN00005523,2026-01-01 00:16:25.689964,34.44680157531912,M7612,U24888,47.3969498534137,24.529528736770118,0,3,in-store,0,3.568033025362448,0,1
TXN00006701,2025-12-25 03:54:38.689964,50.83230141206958,M8102,U47157,-23.925532753302917,83.90569326030658,3,3,in-store,0,3.948013534304185,0,1
TXN00008222,2026-01-06 00:00:12.689964,148.2591776868871,M8269,U81746,63.26054101763668,100.19913777472323,0,1,online,0,5.005684242421598,0,1
TXN00002411,2026-01-09 11:00:26.689964,165.41740446244114,M3453,U61784,50.405419366800714,-89.83197438643519,11,4,in-store,0,5.114499117042771,0,0
TXN00009093,2026-01-06 02:26:37.689964,20.266867736715653,M5993,U61132,-80.56177720270854,115.88802148184106,2,1,online,0,3.057150356342437,0,1
TXN00000453,2025-12-30 01:14:28.689964,171.47511822325356,M8991,U58880,-40.28691340682933,110.54828910086661,1,1,online,0,5.1502529838834725,0,1
TXN00000794,2026-01-10 06:44:48.689964,43.40631578079887,M6282,U25238,-82.95380755037702,-67.91297636580663,6,5,in-store,0,3.793381706637279,1,1
TXN00003376,2026-01-07 03:28:25.689964,148.48455700493088,M2931,U63139,15.2463068164774,42.28060759753049,3,2,in-store,0,5.007193089869293,0,1
TXN00006202,2025-12-31 20:04:06.689964,86.80420403066826,M6798,U53941,46.23835544652238,10.950188980001599,20,2,in-store,0,4.475109381393041,0,0
TXN00004253,2026-01-02 20:37:04.689964,106.74705990466474,M5510,U47389,11.911417515986045,-103.05197690010473,20,4,in-store,0,4.679786442343968,0,0
TXN00000560,2025-12-20 11:52:48.689964,113.92387472685223,M6357,U93371,-50.65779840974605,156.21020758565555,11,5,atm,0,4.744269950274786,1,0
TXN00004586,2025-12-27 22:50:02.689964,240.53567118448368,M1715,U54371,31.50911216634543,149.8186558174159,22,5,online,0,5.4870171689531055,1,1
TXN00002854,2025-12-21 04:49:21.689964,77.53736729800292,M5094,U46992,-23.732958154432467,-65.8529887045117,4,6,online,0,4.363574528063502,1,1
TXN00001649,2025-12-23 20:35:41.689964,157.0903921365486,M5741,U50452,30.571651566470095,148.06128147322215,20,1,in-store,0,5.063166971568987,0,0
TXN00006598,2026-01-01 07:03:40.689964,101.93244087485944,M8150,U27202,-58.815020209700535,-10.191783736325732,7,3,in-store,0,4.63407285918773,0,0
TXN00003490,2025-12-18 02:11:20.689964,26.19570254813021,M3431,U72732,2.3654723845079104,101.87994175855096,2,3,online,0,3.303058966265461,0,1
